,Text,Label
243,Địa tuyệt vời Phòng âm ồn kinh khủng Nhân viên thân thiện lắm check in muộn máy bay trễ 2 h sạn nhân viên vẻ Bữa bình ,-1
244,Địa tiện lợi bữa phong phú Phòng sạn mini quanh 1 chút bé ánh tối thiết tương đối cũ chăn nệm k thực sạch ,-1
245,bữa ngon nhân viên rat nhiệt tình tiệc trà chiều tuyệt,1
246,Phòng ko kín tiếng hành lang nhiều,0
247,Sach se nhan vien than thien,1
248,Nhân viên thân thiện nhiệt tình bữa tuyệt,1
249,Yên tĩnh Gần sân bay Phòng cửa sổ,0
250,Giường thoải mái Wifi kém,0
251,Nhân viên vui vẻ thân thiện Đồ nghèo nàn wifi tầng nên thay wifi dòng linksys Wap300 kén thiết bị,-1
252,Ăn ngon Giá Đường tối đi dạo nguy hiểm ,-1
253,Địa thuận lợi chủ nhiệt tình vui vẻ đễ cảm thông Nói ưng Nếu ghé đây,1
254,Vị trí Phòng thang máy bữa Không khu vực tiếp ,-1
255,Không bàn chải đánh xà tắm gội,0
256,Phòng NN sạch xinh xắn thoải mái Gần chợ Bến Thành phố Bùi Viện đi mấy chân ,1
257,Tôi hài thái độ nhiệt tình nhân viên Hơi sạch sẽ,0
258,Vị trí nằm đoạn đường yên tĩnh sài gòn tấp nập nhân viên hiền nhiệt tình Đây trải nghiệm du lịch Sàu Gòn ,1
259,Không Thanh toán thủ tục lằng nhằng,-1
260,Sạch bữa ngon,1
261,Tien loi gan trung tam tieu chuan cua chuoi Novotel lam toi k phai ban tam dat phong vi da biet chat luong cua ks Day la gop y de dong gop k tinh che bai vi toi rat thich chuoi ks Novotel va muon dong gop de moi thu tot dep hon Nhan vien nam truc repception mac quan ao hoi cũ sờn chua thuc su phu hop voi Novotel,1
262,Bữa ngon phòng sạch nhân viên thân thiện,1
263,Thực đơn bữa đa dạng ,0
264,Vị trí trung tâm thuận tiện,0
265,Toilet ko vòi xịt,0
266,Phòng tắm đẹp Từng tầng ko khu hút thuốc sảnh,0
267,Giường ấm cúng đẹp,1
268,Khong co bua an tien phong Phong khong duoc rong rai ,-1
269,Giường êm Phòng hơi chật,0
270,Nhân viên nhiệt tình thân thiện Phòng sạch đẹp Đáng giá tiền Gần chợ Bến Thành,1
271,Vị trí trung tâm chợ Bến Thành phút đi nhân viên thân thiện giúp đỡ tận tình phòng sạch cửa sổ Gối ngủ hơi quá,1
272,Khach san o vi tri rat thuan tien viec mua sam giai tri Nhan vien tan tinh chu dao lich nha nhan dac biet la Quyen Ha mot nhan vien nam phuc vu nha hang va mot bell nho nguoi loi lai quen ten 2 cau ay Phong nho,0
273,Khách phòng mệt mỏi đi enjoy dịch vụ sạn buộc toán tiền phòng mặc thẻ trừ tiền,0
274,Phòng gọn gàng sạch nhân viên nhiệt tình nice Địa thuận lợi mặt Bitexco đi 1 đoạn ngắn phố đi Nguyễn Huệ Hàng quán xung quanh vô Phúc Long Gong Cha Koi Circle K Phòng hơi bé bí phòng deluxe Thang máy hơi chậm 1 chút ,0
275,Bua rat ngon Nhan vien rat nhiet tinh va vui ve Good place to stay ,1
276,Bữa đa dạng nhân viên nhiệt tình Hòa Hiền Lâm Vị trí trung tâm Điều hòa hơi ồn,1
277,Giường to vật vã nhân viên nhiệt tình vi trí đắc địa Bữa hơi món,1
278,địa tuyệt vời thức phong phú,1
279,nhân viên thân thiện phòng ánh nghèo nàn,0
280,Tôi thich Athena giường êm thoải mái ngủ gối thoải mái lắm tiện nghi phòng hơi hạn chế Những phòng tiêu chuẩn Không áo choàng tắm phòng Nhưng nhân viên quản lý ban ok tối nhân viên quầy lễ tân tối tệ hài hộ trợ check in tất nhiệt tình lịch nhân viên ban hài này,0
281,Giường ngủ sạch êm phòng rộng Phòng tắm hư vòi vòi sen ,1
282,Noi that rat ok Bua ko dc phong phu thua nhung khach san cung 4 khac,0
283,Giường thoải mái Không gian ấm cúng Chỗ nghỉ ko chỗ xe máy ko chỗ xe công cộng xung quanh bất tiện ,0
284,Ko Vô đi mày Chảnh ,-1
285,Wifi được,0
286,tôi giường ban công tắm tiện nghi nâng hệ thống vòi nước,0
287,Chị chủ bụng Ngoài phòng style gọn gàng sạch Chúc Hostel vui vẻ ,1
288,Phòng rộng sạch yên tĩnh tivi vs hơi phòng máy sấy tóc sạn bổ sung Ngoài giá suối phòng ,1
289,Bữa đơn giản Khách món dựa menu cung Khách sạn nằm 3 thuận lợi đi Cửa mặt Điện Biên Phủ tiện đi ,1
290,Phòng rộng rãi sạch tiện nghi thoải mái Cạnh đường ồn,1
291,Lễ tân nhiệt tình Phục vụ chậm,0
292,Nhân viên lễ tân cực kì bụng thân thiên bé nhỏ Phòng hơi cũ sạch Thích hợp chuyến công tác trung tâm thành phố ,1
293,Hãy cẩn trọng sạn Bảo vệ xách đồ đi phòng đi nhân viên bơ tỏi lễ tân đuổi Rất ngại giao tiếp nhân viên lễ tân sạn thái độ chi xấc Phòng tầm bồn tắm massage đàng hoàng hư dơ Hãy cẩn trọng sạn ,-1
294,Tiện nghi thân thiện,1
295,Bữa đơn điệu món ,0
296,Nhân viên thân thiện bữa hợp khẩu vị Bắc Nhà tắm bể sục tội k sục ,1
297,Trung tâm ks sạch Đồ ko hấp lắm ,0
298,Thái độ nhân viên lễ tân ,0
299,Khách sạn sạch đẹp hiện đại Ăn ngon Phục vụ Vị trí Giá hợp lý Vòi rửa mặt tốt,1
300,Phòng ốc sạch nội thất đẹp kiểu phương Tây Nhân viên chu đáo Hai độc đáo sạn đồ uống chào đón bữa đa dạng món,1
301,Khách sạn sạch đẹp nhân viên thân thiện thương ,1
302,Bữa món phong phú ngon,1
303,Nhân viên nhiệt tình thân thiện Bữa ngon đa dạng đổi món Vòi xịt vệ sinh cứng kẹp trúng tay,1
304,Nhân viên nhiệt tình Bữa phong phú hơn,0
305,Phòng đẹp Nhân viên thân thiện,0
306,Nhân viên chăm sóc chu đáo tận tình ,0
307,Chất phục vụ ,0
308,Bữa ngon nhan vien nhiệt tinh vui ve tot se ghe lai co dịp HN,1
309,Kiến trúc đẹp ,0
310,Giường thỏa mái tốt,1
311,Nhân viên phục vụ chu đáo tận tình Luôn niềm nở Tôi sạn 5 HN phục vụ ko ,1
312,Nhân viên thân thiện phòng tiện nghi hiện đại đẹp ,1
313,Bữa ngon tuyệt,0
314,Thái độ nhân viên nice cảm giác 1 Nhà tắm MỘT móc treo quần áo ,0
315,Bữa phong phú ngon,1
316,Phòng rộng món ngon Giường êm Nhân viên thân thiện dịch vụ tốt,1
317,Thái độ phục vụ lịch thiệp Về trao đổi phòng,0
318,KS trang trí thương welcome drink fruit phòng hơi tiện nghi hiện đại Nếu dịp Khi phòng mùi xịt phòng hơi nồng nhức đầu nhiên quen ,1
319,Vật dụng phòng tiện dụng Phòng hơi chật,1
320,Vi minh di rat som nhan vien phu vu da hua co an nhung cuoi cung lai bao dau bep len muon ,-1
321,Giường phòng ốc đẹp Nhân viên thân thiện Bữa xinh xắn ngon miệng Trái miễn phí dao cắt Nguy hiểm ,1
322,Phòng hơi sạch tiện nghi,0
323,Nhân viên lịch thân thiện Phòng sạch thoải mái ấm cúng Bữa đa dạng món ,1
324,Phòng sạch đẹp Chưa bàn phòng,0
325,Nhận viên nhiệt tình chỗ thoải mái ấm cúng Phòng hơi nhỏ,0
326,nhân viên lịch toilet lắm cửa kính lệch vòi ko ổn,0
327,Nhân viên nhiệt tình sạch chu đáo,1
328,Vị trí đẹp thuận tiện Ko gian ko thoáng lắm ,0
329,Nhân viên phục vụ chuyên nghiệp chu đáo Không gian hẹp,0
330,Chỉ 1 Tuyệt vời Thân thiện nhiệt tình,1
331,Thái độ phục vụ nhân viên chu đáo,0
332,Địa phố cổ Di tiện Nhân viên nhiệt tình chuyên nghiệp ,1
333,Toi thay nv than Thien Hoa dong de men va an lai rat ngon,1
334,Phòng ngủ sạch Tiện nghi Ăn ngon ,0
335,Giường thoải mái khăn sạch Ở tầng 8 tắm gội ,1
336,Bua ngon mieng Nhan vien than thien nhiet tinh va chuyen nghiep Khong gian sach se am cung Phong hoi nho ,1
337,Thái độ nhân viên phục vụ giúp đỡ tuyệt vời,0
338,view đẹp hồ hoàn kiếm,0
339,Địa Phòng nhỏ,0
340,Phòng đẹp sạch trung tâm tiện lợi,1
341,Thái độ nhân viên tuyệt vời phòng ốc sạch sẽ,1
342,Nhân viên niềm nở Ít món sáng,0
343,Nhân viên thân thiện lịch Địa tuyệt vời du lịch tiện lợi đi tham quan khu phố cổ Tuy nhiên hơi khăn xác định địa sạn ban đầu,0
344,Tất nhân viên phục vụ Hành lang nhỏ,0
345,Toi den ks silk path boutique o dia chi 21 hang khay nhan vien de nghi toi nen trai nghiem ks silk path boutique 195 197 hang bong voi gia cung phong Toi that hai long vi trai nghiem tuyet voi Khach san rat sach se nhan vien tan tinh va vui ve Moi thu deu tuyet voi ,1
346,Vị trí đẹp Nhân viên tận tình Phòng 2 giường đơn giường hơi ,0
347,Bữa ko lựa ngon Thái độ phục vụ nhân viên ks nhiệt tình,0
348,Địa thuận tiện thái độ phục vụ lễ tân đón ổn Nhân viên phục vụ vệ sinh đi hành lang ồn Cách âm kém ,0
349,Nhân viên thân thiện nam đeo kính mặt bầu phục vụ lẫn xưng hô thái độ Phòng bé dán ràng vụ quên đồng hồ Xử lý tình huống toán kém,-1
350,Vị trí trung tâm thuận tiện đi khám phá khu phố cổ Nhân viên tệ ,0
351,Gường ngủ rộng 2 Tôi rơi xuông giường ngủ giường 1 6 m 2 Ồn ,-1
352,Nhân viên thân thiện sạn sạch Bữa Chất wifi kém ko thể wifi sạn,1
353,Phòng đẹp view đẹp tiện nghi tuyệt vời Nhân viên lịch thiệp Chúng trở Hà Nội ,1
354,Sạch nhân viên thân thiện vui vẻ Chưa chỗ xe,0
355,Bữa ngon món phở Hà Nội Chưa có,1
356,Bữa ngon tuyệt,0
357,Khách sạn buffet ngon Đáng lưu trú,1
358,Thick nhiệt tình nhan viên Nothing,1
359,bữa ngon,0
360,Giường Phòng chật,0
361,Đồ ngon Các món salat ngon Nhân viên nhiệt tình Nên kiểm tra hệ thống thông gió khu vực bếp phòng mùi đồ quẩn thang máy chiếu nghỉ Tôi T5 cửa phòng mùi mỡ chiên đồ 4 đêm lưu trú ,0
362,Địa thuận tiện thái độ phục vụ lễ tân đón ổn Nhân viên phục vụ vệ sinh đi hành lang ồn Cách âm kém ,0
363,Vị trí tiện lợi trung tâm tối thể đi dạo chợ đêm vòng đi nhạc sống Acoustic Cafe Nguyễn Siêu quán nhạc siêu tiện phòng sạch k xịt phòng k thơm mùi hoa hồng nhẹ nhân viên nhiệt tình Mình ngủ qá trưa k check chất bữa menu vẻ phong phú Một khuyên book phòng ng phòng cửa sổ thoải mái Mình phòng chỗ hành lang k cửa sổ thành k đc ánh mặt trời cảm giác hơi oải 😂 Dù chất ổn giá tiền Sẽ dịp 👍,1
364,Tôi công tác Hà Nội sạn khu phố cổ tiện đi Khách sạn đẹp nhân viên thân thiện cười Tôi trở đi công tác tiếp Cảm ơn đội ngũ nhân viên sạn,1
365,Đúng sạn The Hanoian thiết kế đậm chất Hà Nội Từ thiết kế khí mùi hương sạn tất cảm giác sức Hà Nội Tôi khen tặng ban quản lý sạn đội ngũ nhân viên Hà Nội lịch nhẹ nhàng vô chu đáo Nhất định nữa,1
366,The Hanoian lựa hàng đầu hà nội Địa thuận tiện nhân viên nhiệt tình chu đáo gian văn hóa đậm chất địa phương Bên sạn chí đài phun cảm giác êm dịu chuyến hành trình mệt mỏi Khách sạn đem ấn tượng vô Hà Nội,1
367,bữa ok giường nhân viên ok,1
368,Bữa ngon nhân viên thân thiện nhiệt tình,1
369,không gian yên tĩnh sạch trang trọng nhân viên phục vụ tuyêt có 1 cư xử kém đồ amenities ko mùi sơn nồng nặc bữa tệ hôm mặn hôm nhạt ít món đồ uống tráng miệng ngon,0
370,Giường hơi đau lưng,0
371,Nhân viên nhiệt tình lịch Phòng sạch tiện nghi Địa tuyệt vời khám phá phố cổ Yên tĩnh cửa sổ phòng thoáng Phòng sạch vôi tường hơi cũ Bữa ngon miệng gia hợp khẩu vị phương Tây hương vị Việt ,1
372,Thoải mái tư vấn chỗ uống đi Tính giá USD,0
373,Phong sach se thoai mai nhan vien vui ve nhiet tinh,1
374,Phòng ngũ rộng rãi Tolet hẹp Thái độ phục vụ nhiệt tình Giá đăng Không xuất hóa đơn Lần ghé Travelmate Hanoi Hotel,-1
375,Thân thiện Vê sinh Chu đáo Nhân viên nhiệt tình vui vẻ Friendly Fertility problems Thoughtful Enthusiastic staff and great fun Giá hợp lý Dễ dàng uống dạo phố cổ Hà Nội Reasonable price Easy to eat and walk around the Old Quater Tourist services tour of northern Vietnam Có dịch vụ tham quan du lịch Bắc Việt Nam Tourist services tour of northern Vietnam Với Việt Nam nóng pha trà With Vietnam should have hot tea ,1
376, Nằm khu phố cổ đi thuận tiện Hotel thang máy tận lầu 5 mệt ,0
377,vị trí tiện lợi đi tham quan vòng quanh bờ hồ khu phố cổ Bữa phục vụ chu đáo nhân viên nhiệt tình thân thiện giường nằm yếu cọt kẹt trở phòng ngợp thông thoáng mùi ẩm mốc ,-1
378,Nhân viên vui vẻ thân thiện Vị trí phố cổ Giá hợp lý món Phở bò tuyệt Một lưu trú phố cổ Hà Nội,1
379,Giá miễn phí bữa nhân viên phục vụ nhiết tình thương dịch vụ hoàn hảo Đường cấm xe ô tô đi taxi vất vả,1
380,Bữa tuyệt vời mong đợi giá hostel Mọi phòng cố gắng yên lặng thể Mình đi công tác nghỉ đêm Nhưng định Cảm ơn bạn,1
381,thái độ phục vụ vui vẻ phòng quạt hơi ngợp bàn ủi cần,0
382,Nhân viên nhiệt tình Phòng sạch Nếu dịp 👍 👍,1
383,Phòng sạch clean room ,0
384,Phòng sạch Nhân viên thân thiện Chất tuyệt vời,1
385,Nhân viên nhiệt tình Bất tiện ko thang máy,0
386,Bữa ngon homestay thuận lợi,1
387,Giường tuyệt Không nàn,1
388,Bữa miễn phí ngon Phục vụ Lần ghé 早餐是免費的 ， 挺好吃 。 服務蠻好 下次會來 ,1
389,bữa ngon sạn tuyệt vời thăm quan Hà Nội,1
390,Phòng ngủ phòng tắm sạch Đồ phục vụ Nhân viên nhiệt tình,1
391,Phòng rộng rãi yên tĩnh Nhân viên nhiệt tình thân thiện,1
392,Nhân viên phục vụ tuyệt vời Phòng nghỉ tốt,1
393,Nhân viên lịch nhã nhặn Bữa ngon,0
394,Mọi tiện nghi sạch chu đáo nhiệt tình Chúng dịp ,1
395,Dien tich phong ngu be hon voi luc chua dat phong,0
396,Ngu mot dem o day nhung rat hai long Nhan vien de thuong va nhiet tinh chu dao Co dip den Hanoi toi se dem hotel nua Ha o Hollanh,1
397,Điểm ấn tượng đối phục vụ nhiệt tình vô chân thành lễ tân bảo vệ Các gợi vui vẻ xếp giúp phòng đẹp kèm hướng tận tâm Cảm ơn chuyến du ngoạn tuyệt vời Giường đôi sạn ghép 2 giường đơn máy lạnh khu vực rọi thẳng đầu giường cảm giác nằm thực thoải mái lắm ,0
398, Bữa đơn giản nhg ngon Nhân viên vô cùg thân thiện Phòng sạch tiện nghic bồn tắm ,1
399,Bữa tuyệt vời,0
400,Đầu tiên nhân đón tiếp nhân viên thân thiện chuyên nghiệp phòng sạch tủ đồ an toàn vệ sinh sạch lưu trú dịp Hà Nội Cần sửa ổ khóa hộc tủ ngang giường ,1
401,Bua an tuong phong sach se tien nghi,1
402,Nhân viên quên mặt đi Có lẽ Việt Nam thuê chỗ nghỉ ,0
403,Thêm gian Có rèm che tất giường ,1
404,Bữa ngon Không thoải mái ,0
405,Toàn nhân viên chuyên nghiệp vui vẻ thân thiện ,0
406,Nhan vien than thien va nhiet tinh giup do,0
407,sach se trung tam rat dang tien bo ko thang may phong tang lau 5 ,1
408,Bồn tắm rút chậm ,0
409,Good location Vật dụng phòng đồ phòng tắm rẻ tiền xứng tiền phòng ,-1
410,Thái độ nhân viên Phòng đẹp,0
411,Giường giường tuyệt vời đôi Có thể miễn phí trà túi tea express Không uống khoáng ,0
412,Địa tiện lợi trang thiết phòng tốt,1
413,Nhân viên nhiệt tình chu đáo mến Không đồ ăn chay,0
414,Sạnh nhân viên lịch Ko gì,1
415,Các phục vụ nhân viên Thân thiện hòa nhã vui vẻ nhiệt tình ,0
416,Cách đón tiếp niềm nở phục vụ tận tình nhân viên sạn Phòng hơi bí,0
417,Thái độ nhân viên tuyệt vời Vị trí hòa phòng hợp lý,0
418,Cung phục vụ thân thiện Phòng nghỉ sạch ,1
419,Bua ngon đặc sac phong tot Máy tinh k su dung Cho xu ly phong lau Đen phai đọi lau moi dc nhan phong,0
420,Tiện lợi tham quan phố cổ,0
421,Địa Ly uống dơ Phòng lầu k thang máy lầu 5 lầu 6 thông báo bất tiện,-1
422,Nhân viên thương ngon đẹp cà phê Cơ sở vật chất chăm sóc Nên hướng lối Phủ Doãn Lễ tân first come first served hình ưu tiên tây Máy lạnh hỏng cánh hướng gió quạt thẳng đầu Nước nóng mãi nóng may mùa hè ,0
423,Phục vụ tuyệt vời Thực đơn nhiều,0
